0	外気温37度…(&gt;_&lt;)これから外出しなくちゃならないけど出たくない〜〜(-_-;)
1	宮崎あおいが一番好きな盛岡冷麺ってどこのだ〜？タレのパッケージに「もりおか」は見えたけど…。
0	普段辞典系ばかり読んで物語を読まない長男。課題図書を１冊買ってあげようと本屋でコーナーができていたところから選んだ本は推薦図書のキャベたまたんていシリーズ。気に入ったらしくその後図書館でも借りてシリーズの本をほとんど読破しました♪  http://t.co/j7rM87I
1	図書館でキャベたまたんていシリーズをほとんど借りて読んでしまったので次に何か・・・と考えてかいけつゾロリシリーズを検索したらすっごい予約だらけ！タイトルだけは知っていましたがホントに人気あるんですね～。
1	読み聞かせは喜んで聞いている長男ですがこれをきっかけに自分から児童書もどんどん読んでくれると嬉しい^_^やっぱり本は押しつけではなく読みたいと思った本を読むのが一番ですから。
1	@hanaryo703 わぁ♪いいですね！子供たちもすごく喜びそう(o^-^o)気をつけて楽しんできてくださいね♪
0	朝から洗面所に得体の知れない黒い物体発見(&gt;_&lt;)なにこれ…こうもり？？旦那が帰ってきた時入り込んじゃったんだきっと…。旦那は仕事いっちゃったしどうすればいいの？？(´Д｀) http://t.co/hTKWrYd
1	@konyan16 うわぁ…これは…(&gt;_&lt;)怒るに怒れないというか…。それも策略だったらスゴいですけどね〜(^_^;)ボールペンはキツいですが素直に感謝の気持ちを表せるというのはいいことですよね(o^-^o)
1	何とか予約して借りることができたかいけつゾロリシリーズ四冊。長男の小学校の図書室にあったらしく知っていて食いついてきた(^_^;)いいねいいね♪読書三昧の夏(^_^)
1	大洗の漁港で魚釣り。三時間ほど(^_^;)釣れませんでしたが長男はそれなりに楽しかったようです♪
0	43日間夏休みだったら何回くらい子供のためにイベントすればいいんだろう…？
0	DMM.COMの３か月レンタルが来月までなんだけど１２枚のうちまだ２枚しか借りれていない。２枚ごと送られてくるのだけどいつ借りられるかイマイチわからないところが難しい・・・。来週の帰省に合わせてもう何でもいいから送ってもらえるようにリストに登録しよう・・・。
0	宿題のプリントもとっくに終わっちゃったし、チャレンジの８月号も終わらせてしまった長男は毎日遊び呆けていて、私も毎日何をやらせればいいかわからなくなってきた(&gt;_&lt;)昨日市販のドリルを買ってきたけどすぐ終わりそう・・・。苦し紛れにBIGO-GLOBALを毎日やらせてみたり(T_T)
0	10月スタート火曜２１時　櫻井翔＆北川景子　http://t.co/RlKq2d3 『謎解きはディナーのあとで』 - とれたてフジテレビ
0	揺れた～。津波注意報って・・・。
0	味噌汁を作るのに煮干を入れておくはずが麦茶のパックを入れていた…(-_-;)疲れてるかも〜〜…。
1	@tackohtani ナイター観戦にカラオケ！楽しそう♪充実していていいじゃないですか(^_^)うちはただ毎日ダラダラ遊んでる感じで(^_^;)何とかしないとって思います〜(^_^;)
0	最近EテレでピンクレディのUFOのワンフレーズを使った番組があるみたいなんだけどさっき24時間テレビで本物のピンクレディUFOを聞いてからずっとUFOを歌い続けてる子供たち(^_^;)ある意味スゴい…
1	海外コメディドラマ、アンパンマン並に2歳児と小学1年生を引き付けてる…。やっと静かになった…(^_^;)スゴい！
-1	ただ今旦那の実家に子供と三人で帰省中…。パパがいないので恐ろしくする事がナイ。ひたすら子供たちもゴロゴロ、ダラダラ〜(^_^;)
0	あまり大きな声で言えないけど今帰省している旦那の実家は掃除が行き届いているとは言えない。夏だし風邪はひかないだろうと子供たちの喘息グッズを持たずに来たら何故かあまり心配していなかった長男の方がゼーゼーと咳が(&gt;_&lt;)これ、絶対にハウスダストだ〜(-_-;)
0	ちなみに私は結婚当初から旦那の実家に泊まるとクシャミが止まらない(^_^;)
